myntra_id,brand,name,full_name,price,rating,discount,image_url,product_url,category,slot,gender,color,primary_tribe_id
37687415,GAP,Girls Printed Sweatshirt,GAP Girls Printed Sweatshirt,1030,4.6,(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/31/QZLq6CJh_883bbc6c1fee4a2498ea9798b33094c3.jpg",https://www.myntra.com/sweatshirts/gap/gap-girls-brand-logo-printed-hooded-long-sleeves-zip-front-cotton-front-open-sweatshirt/37687415/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
37694908,Marks & Spencer,Checked Front-Open Sweatshirt,Marks & Spencer Checked Front-Open Sweatshirt,809,,(55% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/31/RRs3xNTb_21962592af23487199ca35402af37935.jpg",https://www.myntra.com/sweatshirts/marks+%26+spencer/marks--spencer-pure-cotton-checked-hooded-shirt/37694908/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
34790467,Roadster,Hooded Oversized Sweatshirt,Roadster Hooded Oversized Sweatshirt,597,4.2,(54% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/SEPTEMBER/9/b9UUzuUA_90ee18d59d0f4c30a319f7a75154e7f9.jpg",https://www.myntra.com/sweatshirts/roadster/the-roadster-life-co-hooded-oversized-sweatshirt/34790467/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40055783,H&M,Printed Hoodie,H&M Printed Hoodie,999,4.6,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/9/PhoYzHXq_97ff9d836f37404bb00729976112221a.jpg",https://www.myntra.com/sweatshirts/h%26m/hm-printed-hoodie/40055783/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40553627,Nike,Sportswear Club Hoodie,Nike Sportswear Club Hoodie,2624,,(25% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/9/Cy3t9rmB_11e4aa8098af4644b54c54b5ded7ff0c.jpg",https://www.myntra.com/sweatshirts/nike/nike-sportswear-club-french-terry-pullover-hoodie-/40553627/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
34589585,Roadster,Printed Hooded Sweatshirt,Roadster Printed Hooded Sweatshirt,735,4.5,(68% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/19/HIzZew7R_98fc62368f5d4e0f86eb5d3da7879fb5.jpg",https://www.myntra.com/sweatshirts/roadster/the-roadster-life-co-printed-hooded-sweatshirt/34589585/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
42492953,SZN,Men Sweatshirt,SZN Men Sweatshirt,760,,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/23/10Mnn9TN_a0f82bdb563944c89ca67ce4147aa98f.jpg",https://www.myntra.com/sweatshirts/szn/szn-men-hooded-sweatshirt/42492953/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36148798,THE BEAR HOUSE,Men Hooded Sweatshirt,THE BEAR HOUSE Men Hooded Sweatshirt,1494,4.9,(35% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/1/vo3ziYRd_43db51b9ae654124b383eae1817756ac.jpg",https://www.myntra.com/sweatshirts/the+bear+house/the-bear-house-men-pure-cotton-relax-fit-hooded-sweatshirt/36148798/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
40480661,GAP,Kids Printed Hooded Sweatshirt,GAP Kids Printed Hooded Sweatshirt,1799,,,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MARCH/5/TfNZRmHu_f7578ac427af4107a99b0c74da9a610d.jpg",https://www.myntra.com/sweatshirts/gap/gap-logo-print-hooded-full-green-sweatshirt/40480661/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
35335885,KEESOR,Boys Sweatshirt & Jogger Set,KEESOR Boys Sweatshirt & Jogger Set,438,4.2,(45% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/2/CWYHVQjy_0f485a39568b4ea1a5f1a9d37c44d417.jpg",https://www.myntra.com/sweatshirts/keesor/keesor-boys-hooded-sweatshirt--jogger-set/35335885/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
37574453,THE BEAR HOUSE,Men Embroidered Sweatshirt,THE BEAR HOUSE Men Embroidered Sweatshirt,1624,,(35% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/22/S5RJIIJC_4370744992e546679963b8a890a6b0a4.jpg",https://www.myntra.com/sweatshirts/the+bear+house/the-bear-house-men-embroidered-hooded-sweatshirt/37574453/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
17949002,Fleximaa,Women Hooded Sweatshirt,Fleximaa Women Hooded Sweatshirt,581,4.1,(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17949002/2022/10/4/aed8cea0-b705-4ed0-b750-ee8ef9e946b01664880869387-Fleximaa-Women-Black-Hooded-Cotton-Front-Open-Sweatshirt-299-1.jpg",https://www.myntra.com/sweatshirts/fleximaa/fleximaa-women-black-hooded-cotton-front-open-sweatshirt/17949002/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
29432524,Mast & Harbour,Cotton Dyed Hooded Sweatshirt,Mast & Harbour Cotton Dyed Hooded Sweatshirt,988,4.1,(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29432524/2024/12/3/baf98894-90c4-40f1-acc5-16f1dbcfe5fb1733219583938-Mast--Harbour-Men-Sweatshirts-1821733219583525-1.jpg",https://www.myntra.com/sweatshirts/mast+%26+harbour/mast--harbour-pure-cotton-dyed-hooded-pullover-sweatshirt/29432524/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
24132370,United Colors of Benetton,Cotton Printed Sweatshirt,United Colors of Benetton Cotton Printed Sweatshirt,1049,4.4,(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24132370/2023/8/17/8fe8aff9-3198-430a-acb2-2649a3e16f191692271416266-United-Colors-of-Benetton-Men-Sweatshirts-7511692271415786-1.jpg",https://www.myntra.com/sweatshirts/united+colors+of+benetton/united-colors-of-benetton-men-pure-cotton-printed-hooded-sweatshirt/24132370/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
36316059,BEING WANTED,Women Hooded Sweatshirt,BEING WANTED Women Hooded Sweatshirt,432,4.2,(78% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/8/fozZTSTm_6a2a7669f854402fba3b17a09a397e3a.jpg",https://www.myntra.com/sweatshirts/being+wanted/being-wanted-women-hooded-cotton-sweatshirt/36316059/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
33023660,THE BEAR HOUSE,Men Sweatshirt,THE BEAR HOUSE Men Sweatshirt,1609,,(30% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/1/Zqb11HyS_834da7cbb6454b6787234e47f7032714.jpg",https://www.myntra.com/sweatshirts/the+bear+house/the-bear-house-men-hooded-sweatshirt/33023660/buy,Hoodies,,Unisex,,7242b96a-acca-4bd0-8331-2e561c0b11cb
29524506,Pink Paprika by SASSAFRAS,Printed Fit and Flare Dress,Pink Paprika by SASSAFRAS Printed Fit and Flare Dress,1074,4.5,(57% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29524506/2024/5/24/7d7ba44d-4419-4409-a616-36c29b3a9d331716541306432PinkPaprikabySASSAFRASSquareNeckFloralPrintedA-LineDress1.jpg",https://www.myntra.com/dresses/pink+paprika+by+sassafras/pink-paprika-by-sassafras-square-neck-floral-printed-fit-and-flare-dress/29524506/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
31375705,Claura,Women Fit & Flare Midi Dress,Claura Women Fit & Flare Midi Dress,724,4.4,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/OCTOBER/21/6yluxQL3_d01b23632c1c409ba30c65d6ecb9ca15.jpg",https://www.myntra.com/dresses/claura/claura-women-floral-printed--fit--flare-midi-dress/31375705/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32577056,HOUSE OF MIRA,Floral Printed Empire Dress,HOUSE OF MIRA Floral Printed Empire Dress,999,4,(61% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/30/NQ5yOgZM_de48a3966c0e42b09506227842ae2d54.jpg",https://www.myntra.com/dresses/house+of+mira/house-of-mira-women-floral-printed-cotton-empire-midi-dress/32577056/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32882481,Varanga,A-Line Maxi Dress,Varanga A-Line Maxi Dress,597,4.3,(80% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32882481/2025/3/12/d8620ded-65f0-45af-9303-943044a4b0a01741780569302-Varanga-A-Line-Maxi-Dress-3441741780568633-1.jpg",https://www.myntra.com/dresses/varanga/varanga-a-line-maxi-dress/32882481/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
27655648,Athena,Bodycon Mini Off-Shoulder Dress,Athena Bodycon Mini Off-Shoulder Dress,900,,(47% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/DECEMBER/23/Ryfof1Nu_aeb67e7ffe0b47aebcf3c217c2c35901.jpg",https://www.myntra.com/dresses/athena/athena-off-shoulder-bodycon-mini-dress/27655648/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30761181,Tokyo Talkies,Women Floral A-Line Mini Dress,Tokyo Talkies Women Floral A-Line Mini Dress,539,3.9,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30761181/2024/9/12/92d1ce72-8744-4094-9bf4-7195c91137d91726131572487-Tokyo-Talkies-Women-Floral-A-Line-Mini-Dress-702172613157197-1.jpg",https://www.myntra.com/dresses/tokyo+talkies/tokyo-talkies-women-floral-a-line-mini-dress/30761181/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
31080404,Claura,Mandarin Collar A-Line Dress,Claura Mandarin Collar A-Line Dress,666,4.3,(77% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/SEPTEMBER/24/FnCr5ye3_6e278e8c33174657b8cb55b6fadd0ccc.jpg",https://www.myntra.com/dresses/claura/claura-women-abstract-printed-mandarin-collar-a-line-dress/31080404/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
22455778,SASSAFRAS,Striped Sheath Midi Dress,SASSAFRAS Striped Sheath Midi Dress,799,4.6,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/28/f2PRL1yC_f707f401fac84b7f996d1718b19dc969.jpg",https://www.myntra.com/dresses/sassafras/sassafras-striped-side-slit-cut-out-detail-sheath-midi-dress/22455778/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
22669622,Tokyo Talkies,Fit & Flare Midi Dress,Tokyo Talkies Fit & Flare Midi Dress,492,4.3,(66% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22669622/2023/4/6/d8201866-16d9-48a8-bda3-ee3671425d641680770029265Dresses1.jpg",https://www.myntra.com/dresses/tokyo+talkies/tokyo-talkies-red-shoulder-strap-gathered-tiered-fit--flare-midi-dress/22669622/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
10308591,SASSAFRAS,Accordion Pleats Empire Dress,SASSAFRAS Accordion Pleats Empire Dress,639,4.2,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10308591/2019/7/29/1b9df8fd-214e-4e8c-a0b6-759a9167e1e61564379559418-SASSAFRAS-Women-Black-A-Line-Dress-291564379558115-1.jpg",https://www.myntra.com/dresses/sassafras/sassafras-black-accordion-pleats-empire-dress/10308591/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32266068,Club York,Women Mock Neck Jumper Dress,Club York Women Mock Neck Jumper Dress,892,,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/9/cnPYBocI_f036cd941bd14e60a3eb26df22122d59.jpg",https://www.myntra.com/dresses/club+york/club-york-women-mock-neck-jumper-dress/32266068/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
33742004,CORSICA,Sheath Midi Dress,CORSICA Sheath Midi Dress,615,4.7,(72% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33742004/2025/6/9/bf219c8e-4007-4302-807b-6a71d014515a1749460492545-CORSICA-Back-Slit-Sheath-Midi-Dress-6511749460492138-1.jpg",https://www.myntra.com/dresses/corsica/corsica-back-slit-sheath-midi-dress/33742004/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
23782956,Globus,Lace Sheath Dress,Globus Lace Sheath Dress,1199,4.3,(40% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23782956/2024/2/20/119efb2d-fbd7-4e67-8ad8-481f36aa3a6b1708404535669-Globus-Lace-Sheath-Dress-7331708404535262-1.jpg",https://www.myntra.com/dresses/globus/globus-opaque-stretchable-floral-lace-midi-bodycon-party-dress/23782956/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
39324653,PURVAJA,Women's Dress,PURVAJA Women's Dress,889,4.2,(74% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/APRIL/24/mjC2ch2u_aa06039892164c99b15fe789c0e21dd3.jpg",https://www.myntra.com/dresses/purvaja/purvaja-linen-fit--flare-midi-dress/39324653/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32438641,Claura,Printed A-Line Midi Dress,Claura Printed A-Line Midi Dress,734,4.2,(75% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/23/uQhkKPpP_45a3c4c498a84686938b524dc5d2d3fa.jpg",https://www.myntra.com/dresses/claura/claura-women-floral-printed-a-line-midi-dress/32438641/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32514418,IUGA,Women Mock Neck Bodycon Dress,IUGA Women Mock Neck Bodycon Dress,480,,(52% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/28/Cpr5af62_2ddac98765a94bf9a797c8836ea6b086.jpg",https://www.myntra.com/dresses/iuga/iuga-women-mock-neck-cotton-bodycon-dress/32514418/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
39240132,PURVAJA,Women's Dresses,PURVAJA Women's Dresses,992,4.3,(71% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/30/Z92KIxUk_d4062419fc2c4bb3bc3fe964d737490c.jpg",https://www.myntra.com/dresses/purvaja/purvaja-linen-a-line-midi-dress/39240132/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
25810964,StyleCast,Strapless Bodycon Mini Dress,StyleCast Strapless Bodycon Mini Dress,1139,4.6,(70% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/APRIL/23/ZKFaStBV_ab1e70e5d32743b09ecedf7bffdcd597.jpg",https://www.myntra.com/dresses/stylecast/stylecast-black-gathered-detailed-strapless-bodycon-mini-dress/25810964/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
36757102,DressBerry,Women Polyester Night Dress,DressBerry Women Polyester Night Dress,919,3.6,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JULY/6/poqHKvWs_aa4407ea7f7c42a187c859f4b9e1c937.jpg",https://www.myntra.com/dresses/dressberry/dressberry-women-pink-polyester-night-dress/36757102/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30761101,Tokyo Talkies,Print Blouson Dress,Tokyo Talkies Print Blouson Dress,519,4.2,(80% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30761101/2024/9/12/a2df8e61-f34a-475b-b8f7-b9e3111a2d891726129999470-Tokyo-Talkies-Print-Blouson-Dress-2291726129999114-1.jpg",https://www.myntra.com/dresses/tokyo+talkies/tokyo-talkies-print-blouson-dress/30761101/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
36676579,Claura,Printed Fit & Flare Midi Dress,Claura Printed Fit & Flare Midi Dress,765,4.3,(77% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/29/ECJ8aGcN_c2eb17e6a69d488fadf2bd0cb161c824.jpg",https://www.myntra.com/dresses/claura/claura-women-printed-fit-and-flare-midi-dress/36676579/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
33607095,Anouk,Floral Print Fit & Flare Dress,Anouk Floral Print Fit & Flare Dress,935,,(65% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JUNE/1/75IukqiI_db9623ebee4644189e0430b4d26e30eb.jpg",https://www.myntra.com/dresses/anouk/anouk-women-floral-printed-shoulder-straps-midi-fit--flare-dress/33607095/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30761144,Tokyo Talkies,Floral Print Fit & Flare Dress,Tokyo Talkies Floral Print Fit & Flare Dress,332,4,(82% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30761144/2025/2/19/6cd648a2-4974-4e93-a72c-8806c2ac32e01739977453921-Tokyo-Talkies-Floral-Print-Fit--Flare-Womens-Maroon-Printed--1.jpg",https://www.myntra.com/dresses/tokyo+talkies/tokyo-talkies-floral-print-fit--flare-womens-maroon-printed-knee-length-dress/30761144/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30207959,Claura,Fit and Flare Midi Dress,Claura Fit and Flare Midi Dress,695,4.4,(76% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30207959/2024/JULY/13/ExWSjWDb_6778406661e446619aa1893918ba20e8.jpg",https://www.myntra.com/dresses/claura/claura-women-floral-print-mandarin-collar-short-sleeves-fit-and-flare-midi-dress/30207959/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
32662771,SASSAFRAS,Denim Bandeau Midi Dress,SASSAFRAS Denim Bandeau Midi Dress,1049,4.6,(58% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/6/UXRo6B3z_09231054638a4366b4768a568bf2ffb2.jpg",https://www.myntra.com/dresses/sassafras/sassafras-women-strapless-denim-bandeau-midi-dress/32662771/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
38503143,OBSHIVKA,Women's Dress,OBSHIVKA Women's Dress,1315,4.5,(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/8/nggz1qvX_a05db6badc764a62b1e8d5ae1d43ea1e.jpg",https://www.myntra.com/dresses/obshivka/obshivka-jacquard-fit--flare-midi-dress/38503143/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
29838824,COLOR CAPITAL,Ruched Sheath Maxi Dress,COLOR CAPITAL Ruched Sheath Maxi Dress,990,4.2,(Rs. 609 OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29838824/2024/5/29/4ec1b25c-56d2-474f-be34-36ae75f6eb191716967302675COLORCAPITALSheathMaxiDress1.jpg",https://www.myntra.com/dresses/color+capital/color-capital-boat-neck-ruched-sheath-maxi-dress/29838824/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
31761024,PURVAJA,Layered Fit & Flare Midi Dress,PURVAJA Layered Fit & Flare Midi Dress,939,4.4,(72% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31761024/2025/4/16/f4217ced-248b-4078-8959-172cc138eff41744804491242-PURVAJA-Women-Floral-Printed-Layered-Georgette-Fit--Flare-Mi-1.jpg",https://www.myntra.com/dresses/purvaja/purvaja-women-floral-printed-layered-georgette-fit--flare-midi-dress/31761024/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
26167578,Berrylush,Shoulder Straps Maxi Dress,Berrylush Shoulder Straps Maxi Dress,1130,4.4,(22% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/4/TOGcjnBm_cf725f6d0f5a499d806d1846d679fc77.jpg",https://www.myntra.com/dresses/berrylush/berrylush-maroon-shoulder-straps-tie-ups-maxi-dress/26167578/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
39044133,ZLAATA FASHION,Maxi Dress,ZLAATA FASHION Maxi Dress,928,,(56% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/30/3dzv9wXq_1e9a89d7144b4008a3eaf7d3ad031e44.jpg",https://www.myntra.com/dresses/zlaata+fashion/zlaata-fashion-maxi-dress/39044133/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
31494105,KALINI,Women Printed Midi Dress,KALINI Women Printed Midi Dress,820,4.4,(73% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/NOVEMBER/4/nBhcHn4k_b91e85ad7bdd47698753012decb64d68.jpg",https://www.myntra.com/dresses/kalini/kalini-women-floral-printed-cotton-fit--flare-midi-dress/31494105/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
8833915,Athena,Pleated Fit & Flare Dress,Athena Pleated Fit & Flare Dress,1139,4.4,(43% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8833915/2019/2/26/1514f771-9b9d-499a-a183-3bb5157c10b21551183053367-Athena-Women-Burgundy-Solid-Off-Shoulder-Fit--Flare-Dress-87-1.jpg",https://www.myntra.com/dresses/athena/athena-burgundy-off-shoulder-pleated-fit--flare-dress/8833915/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
25173986,Antheaa,Floral Print Fit & Flare Dress,Antheaa Floral Print Fit & Flare Dress,512,4.1,(81% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25173986/2023/9/26/9fe2385e-8196-44e2-ae6b-16a69357c52e1695737835107AntheaaBlackFloralPrintCrepeFitFlareDress1.jpg",https://www.myntra.com/dresses/antheaa/antheaa-floral-print-crepe-fit--flare-dress/25173986/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
42563848,Sera,Supersoft Viscose Halter Dress,Sera Supersoft Viscose Halter Dress,1106,3,(56% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/26/CuxWac1a_8ce3d0ca700349ed9b035c623b543e12.jpg",https://www.myntra.com/dresses/sera/sera-polka-dot-print-halter-neck-fit--flare-dress/42563848/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30573741,Berrylush Curve,Print A-Line Midi Dress,Berrylush Curve Print A-Line Midi Dress,1147,4,(59% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/14/OJFZUq9b_bd01f358eaf541c98904542174f67ea3.jpg",https://www.myntra.com/dresses/berrylush+curve/berrylush-women-curve-print-a-line-midi-dress/30573741/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
39353899,THE VASILIKI,Floral Print A-Line Dress,THE VASILIKI Floral Print A-Line Dress,999,,(83% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/MAY/11/ZfnZ6n7C_96e9608ca59943e594b41c8b62ba088f.jpg",https://www.myntra.com/dresses/the+vasiliki/the-vasiliki-floral-print-a-line-dress/39353899/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
25218702,Sera,Shirt Collar Wrap Dress,Sera Shirt Collar Wrap Dress,999,4.1,(60% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25218702/2023/9/28/3d8b873f-274e-4403-81e1-816b7f5597031695901342743SeraFuchsiaDress1.jpg",https://www.myntra.com/dresses/sera/sera-fuchsia-shirt-collar-cuffed-sleeve-wrap-dress/25218702/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
37004910,fusion by glitchez,Printed Fit & Flare Midi Dress,fusion by glitchez Printed Fit & Flare Midi Dress,813,4.3,(63% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/FfGoFVF0_0141cedd575541739342d51d3edf2b21.jpg",https://www.myntra.com/dresses/fusion+by+glitchez/polka-dots-printed-scoop-neck-tiered-midi-dress/37004910/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
29148178,SASSAFRAS BASICS,Cotton T-shirt Midi Dress,SASSAFRAS BASICS Cotton T-shirt Midi Dress,645,4.4,(62% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29148178/2024/4/24/1ae8894b-4093-46d1-9c52-1fe635ff280c1713940228884SASSAFRASBASICST-shirtMidiDress1.jpg",https://www.myntra.com/dresses/sassafras+basics/sassafras-basics-round-neck-short-sleeves-cotton-oversized-t-shirt-midi-dress/29148178/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
30460719,Berrylush,Georgette Maxi Flutter Sleeve Dress,Berrylush Georgette Maxi Flutter Sleeve Dress,1253,4.4,(67% OFF),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/5/MhhW9ajV_cb216ef7abc94260a76a9f437edfc248.jpg",https://www.myntra.com/dresses/berrylush/berrylush-flutter-sleeve-georgette-maxi-dress/30460719/buy,Dresses,,Women,,eec4186e-f157-441d-9b99-2fad90135c5d
